$c^{1}$,$c^{2}$,$c^{3}$,$c^{4}$,$c^{5}$,$y^{1}$,$y^{2}$,$y^{3}$,$y^{4}$,$y^{5}$,$t$,ExpValue,$d_{0}$,$d_{1}$,$d_{2}$,$d_{3}$,$d_{4}$,$d_{5}$,$d_{6}$,$d_{7}$,$d_{8}$,$d_{9}$,$d_{10}$
0,0,1,1,1,0,0,1,1,1,66,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,66,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,66,9706.22851562,0,0,0,0,2,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,65,9689.32226562,0,0,0,0,2,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,65,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,2,2,2,65,8735.19726562,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,65,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,65,7775.72509766,0,0,0,0,2,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,65,9689.69238281,0,0,0,0,2,0,0,0,0,0,0
0,1,1,1,1,0,0,1,1,1,65,8735.59960938,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,65,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,65,6822.4375,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,65,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,65,6822.4375,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,64,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,64,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,64,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,64,9659.73925781,0,0,0,0,2,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,64,6822.4375,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,64,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,64,7745.81884766,0,0,0,0,2,0,0,0,0,0,0
0,1,1,1,1,0,0,1,1,1,64,8735.59960938,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,64,9659.41601562,0,0,0,0,2,0,0,0,0,0,0
0,0,1,1,1,0,0,2,2,2,64,8735.19726562,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,64,6822.4375,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,63,9604.58300781,0,0,0,0,2,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,63,7690.72509766,0,0,0,0,2,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,63,6822.4375,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,63,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,1,1,1,63,8735.59960938,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,63,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,63,9604.32226562,0,0,0,0,2,0,0,0,0,0,0
0,0,1,1,1,0,0,2,2,2,63,8735.19726562,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,63,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,63,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,63,6822.4375,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,62,6822.4375,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,62,6822.4375,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,62,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,62,9498.32226562,0,0,0,0,2,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,62,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,62,9498.52050781,3,0,0,3,2,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,62,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,2,2,2,62,8735.19726562,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,1,1,1,62,7584.72509766,0,0,0,0,2,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,62,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,1,1,1,62,8735.59960938,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,1,1,1,61,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,1,1,1,61,8735.59960938,3,0,0,3,3,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,61,6822.4375,3,0,0,3,3,0,0,0,0,0,0
1,0,1,1,1,0,0,1,1,1,61,6821.60009766,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,2,2,2,61,8735.19726562,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,61,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,1,0,1,2,2,2,61,9285.19726562,0,0,0,2,2,0,0,0,0,0,0
1,1,1,1,1,0,0,0,0,0,61,6822.4375,3,0,0,3,3,0,0,0,0,0,0
0,1,1,1,1,0,1,1,1,1,61,8735.59960938,3,0,0,3,3,0,0,0,0,0,0
0,0,1,1,1,0,0,0,0,0,61,3978.43725586,0,0,0,0,0,0,0,0,0,0,0
